Date,Open,High,Low,Close,Volume
2021-05-10,119.87,121.43,119.51,119.85,1,002,700
2021-05-07,120.53,120.77,119.25,119.87,892,300
2021-05-06,119.65,120.87,119.49,120.03,867,400
2021-05-05,120.24,120.37,118.86,119.91,942,600
2021-05-04,118.57,120.27,118.23,120.10,2,125,800
2021-05-03,116.75,119.03,116.65,118.85,2,745,200
2021-04-30,117.66,118.24,116.59,116.81,1,288,800
2021-04-29,117.68,118.25,116.77,118.00,1,091,500
2021-04-28,118.93,119.20,117.41,117.63,1,212,200
2021-04-27,117.60,119.39,116.45,118.89,1,729,800
2021-04-26,121.64,122.19,117.25,117.36,2,624,100
2021-04-23,120.22,121.92,119.00,119.80,1,861,300
2021-04-22,119.50,122.10,118.99,119.94,2,640,000
2021-04-21,118.87,119.92,118.48,119.78,1,154,400
2021-04-20,118.61,119.76,118.61,119.04,981,300
2021-04-19,118.40,119.81,118.00,119.18,950,500
2021-04-16,118.58,119.49,118.35,118.83,1,025,000
2021-04-15,116.75,119.18,116.75,118.47,849,100
2021-04-14,116.75,118.26,116.42,116.65,1,025,500
2021-04-13,117.20,117.69,116.00,116.72,934,600
2021-04-12,114.99,117.55,114.75,116.41,958,000
2021-04-09,114.87,115.49,114.14,115.37,1,070,900
2021-04-08,115.90,116.66,115.40,115.56,970,200
2021-04-07,114.82,116.14,114.47,114.93,1,191,300
2021-04-06,115.42,116.01,114.29,115.15,1,359,700
2021-04-05,113.99,115.76,113.99,115.60,835,800
2021-04-01,112.34,113.93,112.21,113.60,1,162,500
2021-03-31,113.94,114.09,111.37,111.97,1,442,600
2021-03-30,114.88,115.55,113.20,114.43,820,200
2021-03-29,114.90,116.22,114.04,115.95,631,900
2021-03-26,112.82,115.28,112.49,115.25,655,900
2021-03-25,114.28,114.72,112.61,113.26,936,000
2021-03-24,115.85,116.29,113.71,114.28,1,285,800
