Date,Open,High,Low,Close,Volume
"Apr 18, 2023","49.06","49.36","48.07","48.27","1,656,100"
"Apr 17, 2023","48.83","48.90","48.34","48.69","1,054,700"
"Apr 14, 2023","49.62","50.23","48.55","48.93","783,800"
"Apr 13, 2023","49.52","49.88","49.09","49.78","846,900"
"Apr 12, 2023","50.36","50.55","49.04","49.11","1,102,500"
"Apr 11, 2023","49.92","50.05","49.29","49.67","1,249,600"
"Apr 10, 2023","48.56","49.69","48.26","49.68","1,094,000"
"Apr 6, 2023","48.80","49.31","48.18","48.96","1,477,900"
"Apr 5, 2023","50.33","50.33","49.08","49.16","1,001,800"
"Apr 4, 2023","51.65","52.04","50.09","50.34","1,155,100"
"Apr 3, 2023","51.91","52.24","51.46","51.75","1,027,400"
"Mar 31, 2023","51.57","52.47","51.45","52.42","1,580,600"
"Mar 30, 2023","52.04","52.29","51.02","51.31","2,344,700"
"Mar 29, 2023","50.44","51.47","50.44","51.44","1,090,700"
"Mar 28, 2023","49.67","49.95","49.32","49.90","830,200"
"Mar 27, 2023","49.78","50.21","49.23","49.72","968,300"
"Mar 24, 2023","48.50","49.54","48.16","49.44","1,303,500"
"Mar 23, 2023","48.82","49.73","48.35","48.69","900,800"
"Mar 22, 2023","49.78","50.30","48.51","48.53","878,000"
"Mar 21, 2023","49.39","50.03","49.07","49.90","825,300"
"Mar 20, 2023","48.81","49.10","48.48","48.98","1,066,300"
"Mar 17, 2023","49.13","49.16","48.13","48.75","3,108,500"
"Mar 16, 2023","48.72","49.75","48.64","49.45","1,520,300"
"Mar 15, 2023","47.83","49.02","47.22","48.94","1,677,300"
"Mar 14, 2023","48.51","48.97","47.83","48.45","1,380,500"
"Mar 13, 2023","47.62","48.14","47.09","47.68","1,599,700"
"Mar 10, 2023","49.54","49.66","48.00","48.28","1,620,600"
"Mar 9, 2023","51.03","51.40","49.68","49.76","1,627,200"
"Mar 8, 2023","51.14","51.44","50.58","51.10","1,288,300"
"Mar 7, 2023","51.82","52.22","50.91","51.16","1,539,500"
"Mar 6, 2023","54.24","54.30","52.91","53.05","913,900"
"Mar 3, 2023","52.57","54.27","52.43","54.04","1,268,100"
"Mar 2, 2023","51.97","52.24","51.52","52.23","1,121,300"
"Mar 1, 2023","51.98","52.62","51.81","52.33","1,145,600"
"Feb 28, 2023","51.34","52.81","51.27","52.06","2,673,700"
"Feb 27, 2023","52.26","52.26","51.50","51.67","878,400"
"Feb 24, 2023","52.25","52.33","51.29","51.78","1,242,600"
"Feb 23, 2023","53.38","53.60","52.19","52.93","952,900"
"Feb 22, 2023","53.04","53.32","52.57","52.98","1,307,700"
"Feb 21, 2023","54.32","54.54","52.90","53.12","1,077,800"
"Feb 17, 2023","54.78","55.27","53.73","55.20","882,100"
"Feb 16, 2023","55.29","55.80","54.94","54.97","901,900"
"Feb 15, 2023","55.12","56.40","54.95","56.21","2,174,500"
"Feb 14, 2023","55.66","56.44","55.13","55.61","1,269,500"
"Feb 13, 2023","55.73","56.30","54.77","56.06","1,453,400"
"Feb 10, 2023","56.73","57.18","55.23","55.68","1,836,800"
"Feb 9, 2023","57.05","58.72","57.00","57.45","2,007,400"
"Feb 8, 2023","58.31","58.92","55.97","56.24","2,830,600"
"Feb 7, 2023","58.53","59.70","58.07","59.63","1,356,600"
"Feb 6, 2023","59.37","59.65","58.62","58.94","772,600"
"Feb 3, 2023","60.45","61.44","60.23","60.30","683,100"
"Feb 2, 2023","61.26","62.01","60.82","61.71","1,039,000"
"Feb 1, 2023","58.00","60.56","57.98","60.19","1,001,500"
